Frame #,Timestamp,Object ID,Object class,BBox xmin,BBox ymin,BBox xmax,BBox ymax,vel_x,vel_y,Generation method,GPS lat of bbox bottom center,GPS long of bbox bottom center
81,1756875167.43,6,midsize,2141.841552734375,1317.8460693359375,2503.436767578125,1478.192138671875,97.33781433105469,-6.3781280517578125,Localizer,36.002962521044914,-86.60801929368498
82,1756875167.47,2,midsize,3576.04150390625,357.6171875,3900.2734375,529.45166015625,70.91556549072266,-4.0110015869140625,Localizer,36.00290168365126,-86.60776002008188
82,1756875167.47,3,midsize,3505.572021484375,611.235595703125,3881.3134765625,802.369384765625,79.21918487548828,-4.2909770011901855,Localizer,36.00288705185858,-86.6078042064428
82,1756875167.47,6,midsize,2238.39013671875,1311.186767578125,2601.758544921875,1471.751220703125,96.93528747558594,-6.5059661865234375,Localizer,36.00295441958209,-86.60801002611706
83,1756875167.5,2,midsize,3649.27783203125,357.0968017578125,3927.976318359375,519.641845703125,66.29072570800781,-2.635761260986328,Localizer,36.00289717229635,-86.60775435145997
83,1756875167.5,3,midsize,3577.399169921875,612.6419677734375,3905.038330078125,793.0613403320312,66.66021728515625,-2.149047374725342,Localizer,36.00288281999919,-86.60779914571177
83,1756875167.5,6,midsize,2335.1015625,1303.997802734375,2701.3564453125,1465.257080078125,97.09664154052734,-6.748682498931885,Localizer,36.0029462631089,-86.60800064676027
84,1756875167.53,2,midsize,3715.568603515625,354.4610290527344,3971.571044921875,512.3946533203125,66.29072570800781,-2.635761260986328,Detector,36.00289220526341,-86.60774827974936
84,1756875167.53,3,midsize,3644.059326171875,610.492919921875,3951.43408203125,786.0631103515625,66.66021728515625,-2.149047374725342,Detector,36.002877800758846,-86.60779316674517
84,1756875167.53,6,midsize,2436.5615234375,1296.187255859375,2798.187744140625,1461.6019287109375,98.75094604492188,-6.702570915222168,Detector,36.002937928358385,-86.60799129975172
85,1756875167.57,2,midsize,3783.691650390625,352.6603088378906,3998.1201171875,505.58880615234375,65.01456451416016,-2.0626935958862305,Localizer,36.002887924470826,-86.60774303557577
85,1756875167.57,3,midsize,3748.86328125,610.81689453125,3982.71240234375,775.9728393554688,79.15301513671875,-0.7140400409698486,Localizer,36.00287170914246,-86.60778605433458
85,1756875167.57,6,midsize,2533.821533203125,1289.46044921875,2898.099365234375,1455.5198974609375,98.26415252685547,-6.794195652008057,Localizer,36.00292967829923,-86.60798190720794
86,1756875167.6,2,midsize,3850.76513671875,352.9090881347656,4037.33544921875,506.40533447265625,66.21562194824219,-1.057017207145691,Localizer,36.00288272816079,-86.60773799230047
86,1756875167.6,3,midsize,3839.451416015625,611.9929809570312,4028.598876953125,771.8929443359375,84.55603790283203,0.20112895965576172,Localizer,36.00286535791035,-86.60777943074248
86,1756875167.6,6,midsize,2634.025146484375,1282.5015869140625,3000.542724609375,1448.6741943359375,99.88411712646484,-6.942431449890137,Localizer,36.00292120832502,-86.60797219992445
87,1756875167.63,2,midsize,3913.167236328125,354.160888671875,4075.9892578125,503.72320556640625,64.35491180419922,-0.42664599418640137,Localizer,36.002877874366625,-86.607733002694
87,1756875167.63,3,midsize,3920.456787109375,615.8900146484375,4076.2919921875,764.9456787109375,82.83262634277344,1.0648057460784912,Localizer,36.00285937608479,-86.60777315787524
87,1756875167.63,6,midsize,2734.358154296875,1276.00048828125,3102.548828125,1443.712646484375,100.276123046875,-6.769519805908203,Localizer,36.002912658543956,-86.60796263525008
88,1756875167.67,2,midsize,3972.02880859375,356.9763488769531,4115.828125,500.5691223144531,62.120601654052734,0.26339662075042725,Localizer,36.00287309475207,-86.60772821229423
88,1756875167.67,3,midsize,4002.892822265625,618.5037231445312,4120.51513671875,766.9388427734375,81.95032501220703,2.129965305328369,Localizer,36.00285323140231,-86.60776755772267
88,1756875167.67,6,midsize,2832.947998046875,1269.42431640625,3201.677001953125,1437.807373046875,98.98736572265625,-6.713524341583252,Localizer,36.002904335794405,-86.60795319652561
89,1756875167.7,2,midsize,4033.772705078125,358.85870361328125,4150.73681640625,506.1611633300781,61.25832748413086,1.3479474782943726,Localizer,36.00286813919187,-86.60772414493105
89,1756875167.7,3,midsize,4079.588623046875,622.1843872070312,4168.31396484375,763.732666015625,79.84100341796875,2.4273133277893066,Localizer,36.00284732765369,-86.60776174651235
89,1756875167.7,6,midsize,2930.94140625,1262.8023681640625,3300.409912109375,1431.66943359375,98.25214385986328,-6.7079176902771,Localizer,36.002896053977786,-86.60794376991231
90,1756875167.73,2,midsize,4095.031005859375,360.2066650390625,4187.0546875,505.3388671875,61.25832748413086,1.3479474782943726,Detector,36.0028633840081,-86.60771947820479
90,1756875167.73,3,midsize,4159.4296875,624.6116943359375,4213.9365234375,759.8973999023438,79.84100341796875,2.4273133277893066,Detector,36.00284143896581,-86.60775574513518
90,1756875167.73,6,midsize,3037.008056640625,1253.6953125,3398.80419921875,1424.0882568359375,101.85554504394531,-7.222896099090576,Detector,36.00288754642232,-86.60793374094682
91,1756875167.77,2,midsize,4165.33447265625,368.58160400390625,4227.4560546875,502.186767578125,65.15730285644531,2.9261162281036377,Localizer,36.00285782835999,-86.60771455528575
91,1756875167.77,3,midsize,4240.7265625,640.249755859375,4269.69091796875,750.1708984375,81.6834487915039,4.952051162719727,Localizer,36.002834761603914,-86.6077497581432
91,1756875167.77,6,midsize,3133.1318359375,1248.9736328125,3493.879150390625,1420.5401611328125,98.0203628540039,-6.389893054962158,Localizer,36.00287933684673,-86.60792481308964
92,1756875167.8,2,midsize,4231.2587890625,376.2553405761719,4275.853515625,499.89208984375,67.53504943847656,3.767996072769165,Localizer,36.00285209375209,-86.60770947219389
92,1756875167.8,3,midsize,4267.92431640625,672.9490356445312,4304.78173828125,770.51416015625,53.11927795410156,11.962821006774902,Localizer,36.002830101239326,-86.6077508933381
92,1756875167.8,6,midsize,3219.585693359375,1243.1082763671875,3582.341064453125,1416.3363037109375,90.82391357421875,-6.2452521324157715,Localizer,36.00287189952228,-86.60791647655286
93,1756875167.83,2,midsize,4300.43115234375,397.13720703125,4326.6181640625,501.3902893066406,69.89662170410156,7.890434265136719,Localizer,36.002845511724836,-86.60770549533355
93,1756875167.83,3,midsize,4322.29833984375,692.802734375,4342.02734375,772.132568359375,55.034393310546875,13.495340347290039,Localizer,36.00282509082473,-86.60774824264006
93,1756875167.83,6,midsize,3310.593017578125,1236.854248046875,3673.434814453125,1410.6129150390625,91.0390853881836,-6.313446521759033,Localizer,36.002864194846126,-86.60790769024155
94,1756875167.87,2,midsize,4368.8037109375,412.8029479980469,4382.759765625,498.94403076171875,71.0908432006836,9.305058479309082,Localizer,36.00283902883725,-86.60770056431907
94,1756875167.87,3,midsize,4340.43310546875,724.3441162109375,4364.6025390625,793.4358520507812,34.89967346191406,18.43699073791504,Localizer,36.00282149314949,-86.60775037021314
94,1756875167.87,6,midsize,3407.72314453125,1230.81982421875,3778.900146484375,1406.5091552734375,96.82637023925781,-6.378848552703857,Localizer,36.00285550969409,-86.60789810808892
95,1756875167.9,2,midsize,4398.41357421875,441.56201171875,4421.93017578125,517.9716796875,48.6917839050293,14.667842864990234,Localizer,36.00283410313221,-86.60770112133065
95,1756875167.9,3,midsize,4376.28564453125,747.9474487304688,4389.814453125,803.1723022460938,36.201786041259766,19.48235321044922,Localizer,36.00281757159664,-86.60775005751682
95,1756875167.9,6,midsize,3503.96728515625,1226.5557861328125,3860.79638671875,1400.189453125,93.22237396240234,-5.559051036834717,Localizer,36.00284791594864,-86.60788956311141
96,1756875167.93,2,midsize,4447.10546875,456.2298583984375,4458.9619140625,526.8535766601562,48.6917839050293,14.667842864990234,Detector,36.002829180523534,-86.60769890643724
96,1756875167.93,3,midsize,4412.4873046875,767.4298095703125,4413.0625,815.1373901367188,36.201786041259766,19.48235321044922,Detector,36.00281379729027,-86.60774967729277
96,1756875167.93,6,midsize,3597.189697265625,1220.9967041015625,3951.493408203125,1394.92138671875,93.22237396240234,-5.559051036834717,Detector,36.0028400626398,-86.60788073614982
97,1756875167.97,2,midsize,4493.623046875,472.48333740234375,4504.125,527.9783935546875,48.91193771362305,14.414831161499023,Localizer,36.00282418296715,-86.60769591156874
97,1756875167.97,3,midsize,4420.3134765625,799.2495727539062,4433.2177734375,839.855712890625,25.207569122314453,22.460430145263672,Localizer,36.00281072997741,-86.60775265914346
97,1756875167.97,6,midsize,3672.43408203125,1217.392333984375,3962.2119140625,1385.787109375,77.4136734008789,-4.146352291107178,Localizer,36.00283662450169,-86.60787609792462
98,1756875168.0,2,midsize,4541.42431640625,491.1339416503906,4548.744140625,533.266357421875,49.44928741455078,15.156258583068848,Localizer,36.00281894551291,-86.60769341736017
98,1756875168.0,3,midsize,4446.07275390625,827.0635986328125,4454.1142578125,857.2646484375,25.907318115234375,23.70631980895996,Localizer,36.00280715600407,-86.60775390815515
98,1756875168.0,6,midsize,3750.9501953125,1213.8043212890625,3991.956787109375,1372.7193603515625,71.95162200927734,-3.761357545852661,Localizer,36.002832306743706,-86.60787020695214
99,1756875168.03,2,midsize,4572.9755859375,515.1692504882812,4584.9384765625,548.2014770507812,39.68775177001953,17.512216567993164,Localizer,36.002814426357745,-86.60769332562157
99,1756875168.03,3,midsize,4471.84326171875,852.7673950195312,4475.93017578125,873.53564453125,26.28031349182129,24.075061798095703,Localizer,36.002803653332734,-86.60775486471374
99,1756875168.03,6,midsize,3833.82275390625,1214.1551513671875,4038.895751953125,1366.9136962890625,77.38251495361328,-2.383007526397705,Localizer,36.00282667926565,-86.60786410182266
100,1756875168.07,2,midsize,4613.00244140625,533.5613403320312,4622.005859375,558.4109497070312,40.20533752441406,17.679527282714844,Localizer,36.00280980473838,-86.60769195096493
100,1756875168.07,3,midsize,4490.62744140625,880.3279418945312,4494.6455078125,893.8878173828125,22.267963409423828,25.019268035888672,Localizer,36.00280045388467,-86.60775672737451
100,1756875168.07,6,midsize,3906.8193359375,1211.303955078125,4087.495849609375,1364.8538818359375,75.20701599121094,-2.2047595977783203,Localizer,36.00282139828526,-86.60785839241782
101,1756875168.1,2,midsize,4653.4052734375,551.8218994140625,4659.42626953125,568.7350463867188,40.54411315917969,17.790000915527344,Localizer,36.00280516136535,-86.6076905438943
101,1756875168.1,3,midsize,4509.240234375,907.1390380859375,4511.69287109375,914.0707397460938,20.261878967285156,25.517711639404297,Localizer,36.00279738212062,-86.60775859750083
101,1756875168.1,6,midsize,3978.486083984375,1212.1715087890625,4135.03955078125,1360.1168212890625,73.46610260009766,-1.4229412078857422,Localizer,36.002816189408804,-86.60785285526019
102,1756875168.13,2,midsize,4693.94921875,569.6118774414062,4696.24169921875,579.2188110351562,40.54411315917969,17.790000915527344,Detector,36.002800562797994,-86.60768913777567
102,1756875168.13,6,midsize,4051.9521484375,1210.74853515625,4181.9521484375,1354.718017578125,73.46610260009766,-1.4229412078857422,Detector,36.00281101281846,-86.60784706318968
103,1756875168.17,2,midsize,4732.654296875,588.0759887695312,4733.09521484375,590.4656372070312,39.85890579223633,17.946382522583008,Localizer,36.00279601851309,-86.60768793704588
103,1756875168.17,6,midsize,4125.74267578125,1212.2255859375,4225.0341796875,1350.1002197265625,73.15547943115234,-0.639517605304718,Localizer,36.002805880579224,-86.60784167221661
104,1756875168.2,6,midsize,4192.33740234375,1213.0426025390625,4274.20166015625,1346.5174560546875,70.84205627441406,-0.425845742225647,Localizer,36.00280078465709,-86.60783635355875
105,1756875168.23,6,midsize,4269.21142578125,1217.72119140625,4324.408203125,1340.368896484375,74.67522430419922,0.7138727903366089,Localizer,36.00279514267605,-86.60783061961757
106,1756875168.27,6,midsize,4344.3330078125,1222.268798828125,4382.45703125,1334.9326171875,76.71104431152344,1.392966389656067,Localizer,36.00278920959905,-86.607824653683
107,1756875168.3,6,midsize,4421.95654296875,1232.357177734375,4443.26904296875,1326.521728515625,78.7243423461914,3.1201634407043457,Localizer,36.00278296649072,-86.60781863002764
190,,7,midsize,40,844,458,1030,63.47309494018555,-6.323326110839844,Manual Annotation
191,,7,midsize,136.3193359375,835.0629577636719,537.2100830078125,1019.4012756347656,31.736547470092773,-3.161663055419922,Interpolation
192,1756875171.14,7,midsize,232.638671875,826.1259155273438,616.420166015625,1008.8025512695312,0.0,0.0,Detector,36.00317310899429,-86.60813284197363
193,1756875171.17,7,midsize,296.1119689941406,819.8025512695312,707.1618041992188,1010.2376098632812,63.47309494018555,-6.323326110839844,Localizer,36.00316628969434,-86.60812556898361
194,1756875171.21,7,midsize,385.8267517089844,816.2037963867188,798.6031494140625,1004.8109741210938,78.62135314941406,-4.962846755981445,Localizer,36.00315842830152,-86.6081168324135
195,1756875171.24,7,midsize,467.93121337890625,806.3272705078125,890.6875,1002.4815673828125,80.26038360595703,-6.670062065124512,Localizer,36.00315102656278,-86.60810822044972
196,1756875171.27,7,midsize,555.6965942382812,797.4042358398438,982.09765625,1001.4825439453125,83.5572738647461,-7.215534210205078,Localizer,36.00314327858248,-86.60809950062784
197,1756875171.31,7,midsize,649.9526977539062,797.3930053710938,1070.6046142578125,995.4703369140625,87.60100555419922,-5.336493492126465,Localizer,36.003135175574315,-86.60809083311472
198,1756875171.34,7,midsize,748.4942016601562,797.486328125,1155.650390625,984.9797973632812,91.18453216552734,-4.083682060241699,Detector,36.003127228647955,-86.60808186421852
199,1756875171.37,7,midsize,839.9777221679688,792.9492797851562,1239.79052734375,978.8921508789062,89.83229064941406,-4.0884857177734375,Localizer,36.003119647657286,-86.60807323331673
200,1756875171.41,7,midsize,927.9462280273438,788.7200927734375,1322.598876953125,972.5070190429688,87.8919906616211,-4.09877347946167,Localizer,36.00311227912024,-86.6080648128595
201,1756875171.44,7,midsize,1019.4183349609375,782.6503295898438,1405.4066162109375,967.476318359375,89.10401153564453,-4.367766380310059,Localizer,36.00310476154456,-86.60805619221799
202,1756875171.47,7,midsize,1108.5272216796875,777.8600463867188,1488.1820068359375,961.39697265625,88.70443725585938,-4.429246425628662,Localizer,36.00309733375952,-86.60804768326273
203,1756875171.51,7,midsize,1198.808349609375,771.8837890625,1572.628662109375,955.9216918945312,89.56037139892578,-4.746736526489258,Localizer,36.00308979071542,-86.60803899737192
204,1756875171.54,7,midsize,1285.9434814453125,770.5609130859375,1653.9901123046875,951.2493286132812,87.78223419189453,-3.7849678993225098,Detector,36.00308228471212,-86.6080309192512
205,1756875171.57,7,midsize,1371.5599365234375,765.43310546875,1739.3077392578125,946.8436889648438,87.2778549194336,-4.177873134613037,Localizer,36.00307481405916,-86.60802250407518
206,1756875171.61,7,midsize,1460.79638671875,759.543701171875,1823.6416015625,942.4681396484375,88.37650299072266,-4.534400463104248,Localizer,36.00306724423785,-86.60801391233619
207,1756875171.64,7,midsize,1548.419189453125,754.5411987304688,1908.48388671875,939.2655639648438,88.0951156616211,-4.558703899383545,Localizer,36.003059627349664,-86.6080054893477
208,1756875171.67,7,midsize,1633.345703125,749.79931640625,1991.646728515625,938.5446166992188,86.26676940917969,-4.396015644073486,Localizer,36.00305208787729,-86.60799743115207
